"【药品名称】
通用名称：琥珀酸亚铁片
英文名称：Ferrous Succinate Tablets",,【性状】本品为白色片剂。,"【适应症】
用于缺铁性贫血的预防和治疗。"
"【药品名称】
通用名称：琥乙红霉素胶囊
英文名称：Ergthromycin Ethysuccinate Capsules",【成份】本品主要成分为琥乙红霉素,【性状】本品为胶囊剂。,"【适应症】
1．本品作为青霉素过敏患者治疗下列感染的替代用药：溶血性链球菌、肺炎链球菌等所致的急性扁桃体炎、急性咽炎、鼻窦炎；溶血性链球菌所致猩红热、蜂窝织炎；白喉及白喉带菌者；气性坏疽、炭疽、破伤风；放线菌病；梅毒；李斯特菌病等。2．军团菌病。3．肺炎支原体肺炎。4．肺炎衣原体肺炎。5．衣原体属、支原体属所致泌尿生殖系感染。6．沙眼衣原体结膜炎。7．厌氧菌所致口腔感染。8．空肠弯曲菌肠炎。9．百日咳。10．风湿热复发、感染性心内膜炎(风湿性心脏病、先天性心脏病、心脏瓣膜置换术后)及口腔、上呼吸道医疗操作时的预防用药(青霉素的替代用药)。"
"【药品名称】
通用名称：琥乙红霉素颗粒
英文名称：Erythromycin Ethylsuccinate Granules
汉语拼音：Huyihongmeisu Keli",【成份】本品主要成份为：琥乙红霉素（红霉素的琥珀酸乙酯）,【性状】本品为含矫味剂的颗粒；味甜而芳香。,"【适应症】
1．本品作为青霉素过敏患者治疗下列感染的替代用药：溶血性链球菌、肺炎链球菌等所致的急性扁桃体炎、急性咽炎、鼻窦炎；溶血性链球菌所致猩红热、蜂窝织炎；白喉及白喉带菌者；气性坏疽、炭疽、破伤风；放线菌病；梅毒；李斯特菌病等。2．军团菌病。3．肺炎支原体肺炎。4．肺炎衣原体肺炎。5．衣原体属、支原体属所致泌尿生殖系感染。6．沙眼衣原体结膜炎。7．厌氧菌所致的口腔感染。8．空肠弯曲菌肠炎。9．百日咳。10．风湿热复发、感染性心内膜炎(风湿性心脏病、先天性心脏病、心脏瓣膜置换术后)及口腔、上呼吸道医疗操作时的预防用药(青霉素的替代用药)。"
"【药品名称】
通用名称：琥乙红霉素片
英文名称：Erythromycin Ethylsuccinate Tablets
汉语拼音：Huyihongmeisu Pian",【成份】本品主要成份为：琥乙红霉素（红霉素的琥珀酸乙酯）,【性状】本品为白色片。,"【适应症】
1．本品可作为青霉素过敏患者治疗下列感染的替代用药：溶血性链球菌、肺炎链球菌等所致的急性扁桃体炎、急性咽炎、鼻窦炎；溶血性链球菌所致猩红热、蜂窝织炎；白喉及白喉带菌者；气性坏疽、炭疽、破伤风；放线菌病；梅毒；李斯特菌病等。2．军团菌病。3．肺炎支原体肺炎。4．肺炎衣原体肺炎。5．衣原体属、支原体属所致泌尿生殖系感染。6．沙眼衣原体结膜炎。7．厌氧菌所致的口腔感染。8．空肠弯曲菌肠炎。9．百日咳。10．风湿热复发、感染性心内膜炎(风湿性心脏病、先天性心脏病、心脏瓣膜置换术后)及口腔、上呼吸道医疗操作时的预防用药(青霉素的替代用药)。"
"【药品名称】
通用名称：华法林钠片
英文名称：Warfarin Sodium Tablets
汉语拼音：Huafalinna Pian",【成份】本品主要成份为：华法林钠,【性状】本品为糖衣片，除去糖衣后显白色。,"【适应症】
适用于需长期持续抗凝的患者：①能防止血栓的形成及发展，用于治疗血栓栓塞性疾病；②治疗手术后或创伤后的静脉血栓形成，并可作心肌梗塞的辅助用药；③对曾有血栓栓塞病患者及有术后血栓并发症危险者，可予预防性用药。"
"【药品名称】
通用名称：还原型谷胱甘肽滴眼液
商品名称：天亿
英文名称：Reduced　Glutathione　Eye　Drops
汉语拼音：Huanyuanxing Guguanggantai Diyanye",【成份】本品主要成份为还原型谷胱甘肽。,【性状】本品由谷胱甘肽药片和附加专用溶剂组成，药片为白色，专用溶剂为无色澄明液体。将药片溶解于专用溶剂后，制成的溶液为无色澄明液体。每瓶（5ml）滴眼液中含有还原型谷胱甘肽0.1g.,"【适应症】
本品角膜溃疡，角膜上皮剥离，角膜炎，初期老年性白内障。"
"【药品名称】
通用名称：环孢素胶囊
英文名称：Ciclosporine Capsules",【成份】环孢素,【性状】本品为软胶囊，内容物为淡黄色或黄色油状液体。,"【适应症】
适用于预防同种异体肾、肝、心、骨髓等器官或组织移植所发生的排斥反应，也适用于预防及治疗骨髓移植时发生的移植物抗宿主反应。本品常与肾上腺皮质激素等免疫抑制剂联合应用，以提高疗效。近年来有报道试用于治疗眼色素层炎、重型再生障碍性贫血及难治性自身免疫性血小板减少性紫癜、银屑病、难治性狼疮肾炎等。"
"【药品名称】
通用名称：环孢素口服液
英文名称：Cyclosporine Oral Solution",【成份】环孢素,【性状】本品为淡黄色澄明液体。,"【适应症】
适用于预防同种异体肾、肝、心、骨髓等器官或组织移植所发生的排斥反应，也适用于预防及治疗骨髓移植时发生的移植物抗宿主反应。本品常与肾上腺皮质激素等免疫抑制剂联合应用，以提高疗效。近年来有报道试用于治疗眼色素层炎、重型再生障碍性贫血及难治性自身免疫性血小板减少性紫癜、银屑病、难治性狼疮肾炎等。"
"【药品名称】
通用名称：环吡司胺软膏
英文名称：Ciclopirox Olamine Ointment",【成份】环吡司胺,【性状】乳剂型基质的乳白色软膏。,"【适应症】
抗真菌药。适用于脚癣、园癣、体癣、花斑癣、白色念珠菌及指甲真菌病。"
"【药品名称】
通用名称：环吡酮胺软膏
英文名称：Ciclopirox Olamine Ointment
汉语拼音：Huanbitong'an Ruangao",【成份】本品每克含主要成分环吡酮胺10毫克。辅料为十八醇、硬脂酸、白凡士林、司盘-60、二甲基硅油、丙二醇、甘油、吐温-80、苯甲酸、薄荷脑、S-40、棕榈酸异丙脂、乳酸、药用乙醇、水,【性状】本品为乳剂型基质的乳白色软膏。,"【适应症】
用于手癣、足癣、体癣、股癣、甲癣及花斑癣，亦可用于皮肤和外阴阴道念珠菌感染及甲真菌病。"
"【药品名称】
通用名称：环扁桃酯胶囊
英文名称：Cyclandelate Capsnles
汉语拼音：Huanbiantaozhi Jiaonang",【成份】本品主要成份为：环扁桃酯,【性状】本品为胶囊剂、内容物为白色或类白色无定形粉末,"【适应症】
用于缺血性脑血管疾病、脑动脉硬化症、脑外伤后遗症、肢端动脉痉挛症、手足发绀、闭塞性动脉内膜炎、内耳眩晕症等。"
"【药品名称】
通用名称：环丙沙星缓释片
商品名称：悉复欢
英文名称：CiprofloxacinLactateInjection
汉语拼音：Huanbingshaxing Huanshi Pian",【成份】本品主要成份为环丙沙星。,【性状】本品为白色至类白色薄膜衣片，除去包衣显白色或类白色。,"【适应症】
本品可用于治疗由以下敏感菌引起的泌尿道的感染，包括急性单纯性肾盂肾炎，本品和环丙沙星速释片不可互换使用。单纯性尿道感染（急性膀胱炎）：由大肠杆菌、奇异变形杆菌、粪肠球菌、腐生葡萄球菌a所致。复杂性尿道感染：由大肠杆菌、肺炎克雷伯菌、粪肠球菌、奇异变形菌属、绿脓假单胞菌a所致。急性单纯性肾盂肾炎：由大肠杆菌所致。在治疗此病原体所引起的器官感染的研究中，受试者少于10名。本品治疗除泌尿道感染以外的其它感染的安全性和有效性尚未被证明。使用药物治疗前应做细菌培养和药敏试验，以便分离和鉴定引起感染的细菌并测定它们是否对环丙沙星敏感。在检测结果出来前，本品可能已使用，一但结果出来，适于环丙沙星治疗的才继续使用。治疗期间定期的细菌培养和药敏试验不仅可提供治疗效果的信息，也可知道细菌耐受性出现的可能性。"
"【药品名称】
通用名称：环拉酸钠
英文名称：Sodium Cyclamate",,【性状】白色结晶性粉末；无臭，味甜。,
"【药品名称】
通用名称：环磷腺苷氯化钠注射液
汉语拼音：Huanlinxiangan Lühuana Zhusheye",【成份】环磷腺苷。,【性状】本品为无色澄明液体。,"【适应症】
用于心绞痛、心肌梗死、心肌炎及心源性休克。对改善风湿性心脏病的心悸、气急、胸闷等症状有一定的作用。对急性白血病结合化疗可提高疗效，亦可用于急性白血病的诱导缓解。此外，对老年慢性支气管炎、各种肝炎和银屑病也有一定疗效。"
"【药品名称】
通用名称：环磷腺苷葡胺注射液
汉语拼音：Huanlinxiangan pu’an Zhusheye",【成份】本品主要成份为环磷酸腺苷葡胺，系环磷腺苷与葡甲胺（摩尔比1：1）的盐,【性状】本品为无色或几乎无色澄明液体。,"【适应症】
用于心力衰竭、心肌炎、病窦综合征、冠心病及心肌病，也可用于心律失常的辅助治疗。"
"【药品名称】
通用名称：环戊硫酮片",,,
"【药品名称】
通用名称：环酯红霉素片
汉语拼音：Huanzhihongmeisu Pian","【成份】红霉素环11,12-碳酸酯。",【性状】白色圆形双凸片。,"【适应症】
由敏感菌引起的感染，如扁桃体炎、咽炎、细菌性肺炎、支原体肺炎、口腔炎、军团病、白喉、百日咳、猩红热、红癣、类丹毒、淋病、早期梅毒、软下疳、尿道炎、弯曲菌肠炎、阿米巴肠炎等。"
"【药品名称】
通用名称：黄豆甙元片",,,
"【药品名称】
通用名称：黄豆苷元片
汉语拼音：Huangdouganyuan Pian",【成份】本品主要成份为黄豆苷元。,【性状】本品为类白色片。,"【适应症】
心脑血管病治疗药。
1. 能平衡降低血压，患者无突然降低感，降到正常血压后，继续服用血压改变不显著。
2. 能降低血液粘度，预防脑血栓和心肌梗死。
3. 能扩张冠状动脉、治疗心绞痛由缓解到减弱，最后达到心绞痛不再发生。
4. 减少心肌耗氧，改善心脏功能，治疗心律不齐、心肌缺血、心电图有改善。
5. 增强微循环，对四肢麻木、头痛、头晕、目眩、耳鸣、眼花、焦虑、急躁、失眠、颈后麻木等高血压症状都有较好疗效。
6. 能改善人的心血管循环和微循环，使活动方便，精神不紧张，头脑清醒。
7. 对眩晕症显著效果，对有此病史者，服用本品有预防作用。
8. 可用于治疗突发性耳聋。
9. 可用于妇女更年期综合症。"
"【药品名称】
通用名称：黄芩苷片
汉语拼音：Huangqingan Pian",【成份】化学名称：β-D-葡萄糖酸-5，6-二羟基-4H-苯并吡喃-7。,【性状】黄色结晶，熔点223～225℃，属于黄酮甙类。,"【适应症】
用于急、慢性肝炎，迁延性肝炎的辅助治疗。"
"【药品名称】
通用名称：黄体酮胶囊
商品名称：益玛欣
英文名称：Progesterone Capsules
汉语拼音：Huangtitong Jiaonang",【成份】本品主要成份为黄体酮。,【性状】本品为硬胶囊，内容物为白色或类白色粉末。,"【适应症】
先兆流产和习惯性流产、经前期紧张综合症、无排卵型功血和无排卵型闭经、与雌激素联合使用治疗更年期综合症。"
"【药品名称】
通用名称：黄体酮栓
汉语拼音：Huangtitong Shuan",【成份】黄体酮。,【性状】本品为乳白色至淡黄色鱼雷形栓剂。,"【适应症】
用于月经失调，如闭经和功能性子宫出血、黄体功能不足、先兆流产和习惯性流产(因黄体不足引起者)、经前期紧张综合征的治疗。"
"【药品名称】
通用名称：磺胺醋酰钠滴眼滴",,,
"【药品名称】
通用名称：磺胺对甲氧嘧啶片
英文名称：Sulfamethoxydiazine Tablets
汉语拼音：Huang'an Duijiayang Miding Pian",【成份】本品主要成份为：磺胺对甲氧嘧啶,【性状】本品为白色或微黄色片。,"【适应症】
用于敏感菌所致的尿路感染、慢性支气管炎、肠道感染和皮肤软组织感染。"
"【药品名称】
通用名称：还原型谷胱甘肽
英文名称：Reducedglutathione for Injection
汉语拼音：Zhusheyong Huanyuanxing Guguanggantai",【成份】本品主要成份为：还原型谷胱甘肽,,"【适应症】
用于：①化疗患者：包括用顺氯铵铂、环磷酰胺、阿霉素、红比霉素、博来霉素化疗，尤其是大剂量化疗时；②放射治疗患者；③各种低氧血症：如急性贫血，成人呼吸窘迫综合症，败血症等；④肝脏疾病：包括病毒性、药物毒性、酒精毒性及其它化学物质毒性引起的肝脏损害。⑤亦可用于有机磷、胺基或硝基化合物中毒的辅助治疗。"
"【药品名称】
通用名称：还原型谷胱甘肽片
汉语拼音：Huanyuanxing Guguanggantai Pian",【成份】还原型谷胱甘肽。,【性状】本品为白色糖衣片，除去糖衣后显白色。,"【适应症】
解药物毒性（抗肿瘤药、抗结核药、中枢神经药物、对乙酰氨基酚等中毒），防止抗癌药物的副作用，预防和治疗放射线损害；对抗自由基，抗氧化；提高机体免疫力……人体在许多状态下都可以使细胞内GSH生物合成能力降低，含量下降，尤其是在病理状态下。外源性GSH的补充，可以预防、减轻、中止、组织细胞的损伤，改变病理生理过程。"
